1====クラスタリング結果====トルコ地震、東京に数年ぶりの大雪、露のパリ五輪出場禁止  
True  
https://www3.nhk.or.jp/news/html/20230210/k10013976791000.html                                        1 T  
https://www.jrc.or.jp/contribute/help/2023turkeysyria/                                                1 T
https://www.bbc.com/japanese/64580014                                                                 1 T
https://www.nikkei.com/article/DGXZQOGR09E0X0Z00C23A2000000/                                          2 F
https://www.mofa.go.jp/mofaj/press/release/press3_001064.html                                         1 T
https://news.tv-asahi.co.jp/news_society/articles/000287220.html                                      1 T
https://www.yomiuri.co.jp/science/20230209-OYT1T50204/                                                2 F
https://www.bloomberg.co.jp/news/articles/2023-02-10/RPUEY2T0G1M201                                   1 T
https://www.jamstec.go.jp/j/pr/topics/column-20230208/                                                1 T
https://news.tv-asahi.co.jp/news_society/articles/000021138.html                                      4 T
https://ja.wikipedia.org/wiki/%E5%B9%B3%E6%88%9026%E5%B9%B4%E3%81%AE%E5%A4%A7%E9%9B%AA                2 T
https://colocal.jp/news/29252.html                                                                    2 T
https://gigazine.net/news/20140208-snow-tokyo/                                                        2 T
https://leek2-301.hatenablog.com/entry/2022/01/07/101223                                              3 F
https://news.goo.ne.jp/topstories/world/goo/448d47abbc55fb1bdc7025613d8f5296.html?fr=RSS&isp=00002    2 F
https://mainichi.jp/articles/20230204/k00/00m/050/206000c                                             2 F
https://www.afpbb.com/articles/-/3443041                                                              2 F

トルコ地震
https://www3.nhk.or.jp/news/html/20230210/k10013976791000.html (1)
https://www.jrc.or.jp/contribute/help/2023turkeysyria/ (1)
東京の大雪
https://www.yomiuri.co.jp/science/20230209-OYT1T50204/ (2)
https://colocal.jp/news/29252.html (2)
https://ja.wikipedia.org/wiki/%E5%B9%B3%E6%88%9026%E5%B9%B4%E3%81%AE%E5%A4%A7%E9%9B%AA (2)
https://gigazine.net/news/20140208-snow-tokyo/ (2)
ロシアのパリ五輪出場禁止
https://www.bbc.com/japanese/64580014 (1)
https://news.goo.ne.jp/topstories/world/goo/448d47abbc55fb1bdc7025613d8f5296.html?fr=RSS&isp=00002 (2)
https://www.afpbb.com/articles/-/3443041 (1)
日本政府の対応
https://www.mofa.go.jp/mofaj/press/release/press3_001064.html (1)
https://news.tv-asahi.co.jp/news_society/articles/000287220.html (1)
https://www.jamstec.go.jp/j/pr/topics/column-20230208/ (1)
https://mainichi.jp/articles/20230204/k00/00m/050/206000c (2)
2====クラスタリング結果====ChatGPT, WBC,ルフィ,三苫薫

True WBCとルフィ
https://qiita.com/ekusiadadus/items/3304c4832106b244a60f                                                                         2 T
https://invisiblepotato.com/chatgpt02/                                                                                           2 T
https://www.itmedia.co.jp/news/articles/2302/10/news060.html                                                                     1
https://www.marulabo.net/docs/chatgpt/?gclid=EAIaIQobChMI66q-iaaM_QIVU3ZgCh3Liwy0EAAYASAAEgICY_D_BwE                             2 T
https://aismiley.co.jp/ai_news/chatgpt-tsukattemita/                                                                             2 T
https://www.japan-baseball.jp/jp/team/topteam/2023/wbc/overview.html                                                             3
https://full-count.jp/2023/02/10/post1335994/                                                                                    3
https://www.wbc2023.jp/                                                                                                          3
https://thedigestweb.com/baseball/detail/id=64214                                                                                3
https://ameblo.jp/seko-110899/entry-12786640560.html                                                                             3
https://www.fukuoka-fa.com/kanetika/                                                                                             2
https://www.bbc.com/japanese/64592167                                                                                            2
https://jbpress.ismedia.jp/articles/-/73912                                                                                      2
https://atmarkit.itmedia.co.jp/ait/articles/2302/03/news024.html                                                                 1
https://applingo.tokyo/article/10922                                                                                             2
https://re-departure.com/Mitoma.aspx                                                                                             3
https://www.goal.com/jp/%E3%83%AA%E3%82%B9%E3%83%88/kaoru-mitoma-dribble-analysis-brighton-japan-20230210/blt169d30f14ad33818    3
https://ssn.supersports.com/soccer/mitoma123/                                                                                    3
https://www.soccerfan.jp/post/mitomakaoru?gclid=EAIaIQobChMIppTFmauM_QIVctxMAh20BwvxEAMYASAAEgJjyfD_BwE                          3
https://senpowalker.com/mitomakaoru-amazing-3point-europa-transfer-best-timing/"                                                 3
プロ野球キャンプ
https://okinawabaseball.com/ (3)
https://baseball.yahoo.co.jp/npb/ (3)
オンラインゲーム
https://www.onlinegamer.jp/ (3)
ホロライブ
https://hololive.hololivepro.com/ (3)
海外ドラマ
https://dramanavi.net/ (3)
https://saru.co.jp/tvmaga/kaigai-drama/ (3)
映画
https://tv.eiga.com/ranking/ (3)
https://movies.yahoo.co.jp/ (3)
Mリーグ
https://m-league.jp/ (4)
転職
https://tenshoku.mynavi.jp/ (2)
https://next.rikunabi.com/ (1)
マスク緩和
https://www3.nhk.or.jp/news/special/coronavirus/mask/detail/detail_22.html (2)
https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kansentaisaku_00001.html (2)
飲食店迷惑行為
https://www.inshokuten.com/foodist/article/5459/ (3)
https://i711.com/restaurant-flaming2023/ (3)
トルコ大地震
https://www.bbc.com/japanese/64533839 (5)
3====クラスタリング結果====プロ野球キャンプ,オンラインゲーム,ホロライブ,海外ドラマ,映画,Mリーグ,転職,マスク緩和,飲食店迷惑行為,トルコ大地震
False
https://okinawabaseball.com/                                                  3
https://baseball.yahoo.co.jp/npb/                                             3
https://www.onlinegamer.jp/                                                   3
https://kultur2.blog.fc2.com/                                                 3
https://hololive.hololivepro.com/                                             3
https://dramanavi.net/                                                        3
https://saru.co.jp/tvmaga/kaigai-drama/                                       3
https://tv.eiga.com/ranking/                                                  3
https://movies.yahoo.co.jp/                                                   3
https://www.tohotheater.jp/                                                   1
https://m-league.jp/                                                          4
https://kinmaweb.jp/                                                          3
https://tenshoku.mynavi.jp/                                                   2
https://next.rikunabi.com/                                                    1
https://www3.nhk.or.jp/news/special/coronavirus/mask/detail/detail_22.html    2
https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kansentaisaku_00001.html     2
https://www.inshokuten.com/foodist/article/5459/                              3
https://i711.com/restaurant-flaming2023/                                      3
https://www.bbc.com/japanese/64533839                                         5

プロ野球キャンプ:
https://okinawabaseball.com/
https://baseball.yahoo.co.jp/npb/
オンラインゲーム:
https://www.onlinegamer.jp/
ホロライブ（Hololive）:
https://kultur2.blog.fc2.com/
https://hololive.hololivepro.com/
海外ドラマ:
https://dramanavi.net/
https://saru.co.jp/tvmaga/kaigai-drama/
映画:
https://tv.eiga.com/ranking/
https://movies.yahoo.co.jp/
Mリーグ:
https://m-league.jp/
転職:
https://kinmaweb.jp/
https://tenshoku.mynavi.jp/
https://next.rikunabi.com/
マスク緩和:
https://www3.nhk.or.jp/news/special/coronavirus/mask/detail/detail_22.html
https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kansentaisaku_00001.html
飲食店迷惑行為:
https://www.inshokuten.com/foodist/article/5459/
https://i711.com/restaurant-flaming2023/
トルコ大地震:
https://www.bbc.com/japanese/64533839

4====クラスタリング結果====無農薬野菜，野菜の栄養，株投資，EV，テスラ，chatgpt
https://www.kagome.co.jp/vegeday/store/201702/6292/                                             2
https://takuhai.daichi-m.co.jp/pr/teiki/start/                                                  2
https://www.kewpie.com/education/information/vegetable/about/                                   2
https://www.kagome.co.jp/company/nutrition-health/yasaimaestrokentei/                           2
https://www.alic.go.jp/y-kanri/yagyomu03_000001_00039.html                                      1
https://www.smbcnikko.co.jp/first/stock/                                                        1
https://www.jsda.or.jp/jikan/qa/025.html                                                        3
https://www.matsui.co.jp/stock/study/about/stock.html                                           3
https://diamond.jp/articles/-/317434                                                            3
https://carview.yahoo.co.jp/news/detail/280b0b121b6d4544d2462b86399b8b8abaf3f619/?mode=short    3
https://www.tesla.com/ja_jp                                                                     3
